26 , 68.0 , -7.0 , 60.0 , 83.0
27 , -23.0 , -9.0 , 59.0 , 67.0
28 , 36.0 , -8.0 , 64.0 , 71.0
29 , 33.0 , -21.0 , 59.0 , 81.0
30 , -159.0 , 11.0 , 65.0 , 54.0
31 , 58.0 , 1.0 , 31.0 , 62.0
32 , -81.0 , -8.0 , 69.0 , 99.0
33 , -12.0 , -8.0 , 49.0 , 73.0
34 , -17.0 , -6.0 , 68.0 , 76.0
35 , 100.0 , 4.0 , 59.0 , 65.0
36 , -150.0 , 21.0 , 63.0 , 62.0
37 , 57.0 , 0.0 , 59.0 , 82.0
38 , -43.0 , 5.0 , 61.0 , 86.0
39 , -93.0 , 8.0 , 71.0 , 63.0
40 , 8.0 , -19.0 , 68.0 , 89.0
41 , 180.0 , -28.0 , 65.0 , 62.0
42 , -60.0 , 0.0 , 78.0 , 67.0
43 , 180.0 , 5.0 , 62.0 , 88.0
44 , -7.0 , 8.0 , 78.0 , 67.0
45 , -293.0 , 4.0 , 85.0 , 74.0
46 , 51.0 , 1.0 , 68.0 , 51.0
47 , -131.0 , 21.0 , 79.0 , 89.0
48 , -5.0 , -19.0 , 52.0 , 64.0
49 , 64.0 , 2.0 , 78.0 , 79.0
50 , 248.0 , 15.0 , 58.0 , 74.0
51 , 193.0 , -7.0 , 75.0 , 65.0
52 , -226.0 , 23.0 , 60.0 , 74.0
53 , 145.0 , 12.0 , 68.0 , 53.0
54 , 100.0 , -4.0 , 59.0 , 54.0
55 , -11.0 , 2.0 , 60.0 , 65.0
56 , 11.0 , 17.0 , 54.0 , 57.0
57 , 72.0 , 16.0 , 74.0 , 82.0
58 , -58.0 , 2.0 , 71.0 , 68.0
59 , -134.0 , 18.0 , 54.0 , 87.0
60 , -206.0 , 21.0 , 90.0 , 72.0
61 , -257.0 , 6.0 , 44.0 , 66.0
62 , 205.0 , 5.0 , 71.0 , 57.0
63 , 11.0 , 4.0 , 66.0 , 63.0
64 , -89.0 , 16.0 , 67.0 , 52.0
65 , 85.0 , 16.0 , 61.0 , 74.0
66 , 184.0 , -1.0 , 72.0 , 72.0
67 , -13.0 , 21.0 , 68.0 , 63.0
68 , -7.0 , 14.0 , 79.0 , 70.0
69 , 10.0 , -9.0 , 69.0 , 78.0
70 , 76.0 , 1.0 , 70.0 , 73.0
71 , 70.0 , -13.0 , 50.0 , 79.0
72 , -63.0 , 6.0 , 69.0 , 56.0
73 , 22.0 , -4.0 , 68.0 , 80.0
74 , -22.0 , -2.0 , 85.0 , 84.0
75 , 48.0 , -3.0 , 71.0 , 69.0
76 , -68.0 , 6.0 , 49.0 , 69.0
77 , -97.0 , 0.0 , 64.0 , 89.0
78 , -88.0 , 5.0 , 73.0 , 72.0
79 , 90.0 , 35.0 , 53.0 , 79.0
80 , 67.0 , 14.0 , 78.0 , 76.0
81 , -22.0 , 7.0 , 53.0 , 72.0
82 , 41.0 , -4.0 , 61.0 , 55.0
83 , -7.0 , -12.0 , 80.0 , 59.0
84 , -33.0 , 6.0 , 67.0 , 73.0
85 , 87.0 , 1.0 , 84.0 , 76.0
86 , 18.0 , -9.0 , 77.0 , 79.0
87 , -65.0 , 1.0 , 56.0 , 78.0
88 , -169.0 , 6.0 , 47.0 , 77.0
89 , 103.0 , -13.0 , 65.0 , 79.0
90 , 146.0 , 3.0 , 72.0 , 73.0
91 , -161.0 , 7.0 , 61.0 , 65.0
92 , -44.0 , -2.0 , 69.0 , 50.0
93 , 58.0 , 13.0 , 63.0 , 66.0
94 , -45.0 , 1.0 , 79.0 , 71.0
95 , 236.0 , -2.0 , 67.0 , 68.0
96 , 56.0 , 0.0 , 72.0 , 76.0
97 , 134.0 , 13.0 , 96.0 , 70.0
98 , 207.0 , 13.0 , 73.0 , 57.0
99 , 64.0 , -15.0 , 75.0 , 58.0
100 , -106.0 , 13.0 , 70.0 , 68.0
101 , -243.0 , 12.0 , 59.0 , 61.0
102 , -90.0 , -10.0 , 59.0 , 59.0
103 , 154.0 , 2.0 , 74.0 , 98.0
104 , -78.0 , 9.0 , 67.0 , 57.0
105 , 13.0 , 13.0 , 52.0 , 66.0
106 , -49.0 , 1.0 , 60.0 , 68.0
107 , 64.0 , 8.0 , 73.0 , 59.0
108 , -196.0 , 5.0 , 78.0 , 74.0
109 , 13.0 , 0.0 , 64.0 , 62.0
110 , -68.0 , 8.0 , 70.0 , 83.0
111 , 131.0 , 12.0 , 58.0 , 67.0
112 , 51.0 , 13.0 , 75.0 , 81.0
113 , 135.0 , -1.0 , 70.0 , 77.0
114 , 25.0 , 10.0 , 42.0 , 63.0
115 , -101.0 , -2.0 , 81.0 , 74.0
116 , -123.0 , 17.0 , 75.0 , 36.0
117 , 40.0 , -3.0 , 66.0 , 78.0
118 , -38.0 , -4.0 , 58.0 , 70.0
119 , -77.0 , 8.0 , 72.0 , 72.0
120 , 71.0 , 24.0 , 59.0 , 70.0
121 , 24.0 , 10.0 , 81.0 , 85.0
122 , 44.0 , 22.0 , 59.0 , 70.0
123 , -58.0 , 9.0 , 65.0 , 71.0
124 , 100.0 , -12.0 , 59.0 , 81.0
125 , -16.0 , 7.0 , 66.0 , 83.0
126 , 167.0 , -7.0 , 66.0 , 81.0
127 , 56.0 , -1.0 , 85.0 , 76.0
128 , -21.0 , 0.0 , 57.0 , 66.0
129 , 2.0 , -17.0 , 71.0 , 74.0
130 , 64.0 , 12.0 , 65.0 , 69.0
131 , 20.0 , 14.0 , 61.0 , 70.0
132 , -38.0 , 18.0 , 82.0 , 68.0
133 , -6.0 , -7.0 , 76.0 , 43.0
134 , 103.0 , 0.0 , 81.0 , 54.0
135 , -35.0 , 19.0 , 72.0 , 71.0
136 , 14.0 , -2.0 , 77.0 , 63.0
137 , -219.0 , 9.0 , 63.0 , 74.0
138 , 107.0 , 9.0 , 79.0 , 70.0
139 , 257.0 , -12.0 , 51.0 , 85.0
140 , 110.0 , 25.0 , 71.0 , 82.0
141 , 112.0 , 9.0 , 72.0 , 64.0
142 , -14.0 , 4.0 , 63.0 , 53.0
143 , -1.0 , 16.0 , 57.0 , 52.0
144 , 68.0 , 3.0 , 63.0 , 85.0
145 , 35.0 , -2.0 , 81.0 , 83.0
146 , -82.0 , -6.0 , 82.0 , 80.0
147 , -9.0 , -4.0 , 60.0 , 58.0
148 , 37.0 , -6.0 , 84.0 , 70.0
149 , 93.0 , -8.0 , 70.0 , 68.0
150 , 19.0 , 2.0 , 74.0 , 74.0
151 , -108.0 , -5.0 , 61.0 , 70.0
152 , 137.0 , 3.0 , 86.0 , 45.0
153 , 13.0 , -8.0 , 64.0 , 77.0
154 , 241.0 , -11.0 , 73.0 , 72.0
155 , 186.0 , 27.0 , 53.0 , 73.0
156 , 3.0 , -6.0 , 75.0 , 62.0
157 , -96.0 , 0.0 , 49.0 , 72.0
158 , 165.0 , 17.0 , 60.0 , 76.0
159 , -4.0 , 4.0 , 79.0 , 64.0
160 , 124.0 , 0.0 , 87.0 , 54.0
161 , 63.0 , 16.0 , 63.0 , 88.0
162 , 1.0 , -5.0 , 71.0 , 68.0
163 , 222.0 , 2.0 , 71.0 , 56.0
164 , 51.0 , 4.0 , 57.0 , 91.0
165 , -18.0 , 7.0 , 73.0 , 69.0
166 , 24.0 , 5.0 , 57.0 , 63.0
167 , 25.0 , 22.0 , 56.0 , 62.0
168 , 26.0 , -3.0 , 69.0 , 71.0
169 , -90.0 , 12.0 , 80.0 , 57.0
170 , -318.0 , -19.0 , 61.0 , 87.0
171 , -50.0 , 4.0 , 52.0 , 83.0
172 , 18.0 , -1.0 , 68.0 , 71.0
173 , 233.0 , 17.0 , 80.0 , 70.0
174 , 28.0 , 17.0 , 65.0 , 82.0
175 , -123.0 , 14.0 , 75.0 , 57.0
176 , 43.0 , -5.0 , 38.0 , 74.0
177 , 33.0 , 17.0 , 73.0 , 80.0
178 , 337.0 , 6.0 , 76.0 , 71.0
179 , -70.0 , -6.0 , 76.0 , 51.0
180 , -3.0 , 0.0 , 60.0 , 67.0
181 , -18.0 , -1.0 , 64.0 , 78.0
182 , -189.0 , -1.0 , 66.0 , 60.0
183 , -52.0 , 3.0 , 74.0 , 86.0
184 , 133.0 , 29.0 , 56.0 , 60.0
185 , -247.0 , 4.0 , 74.0 , 84.0
186 , -32.0 , -13.0 , 67.0 , 73.0
187 , -153.0 , -2.0 , 76.0 , 62.0
188 , 72.0 , 22.0 , 63.0 , 61.0
189 , -105.0 , 4.0 , 79.0 , 52.0
190 , 10.0 , -8.0 , 64.0 , 91.0
191 , -109.0 , 2.0 , 73.0 , 58.0
192 , 63.0 , -2.0 , 66.0 , 85.0
193 , 109.0 , 4.0 , 53.0 , 99.0
194 , -36.0 , 13.0 , 72.0 , 75.0
195 , 62.0 , -4.0 , 82.0 , 73.0
196 , 56.0 , -7.0 , 77.0 , 54.0
197 , 0.0 , 11.0 , 62.0 , 71.0
198 , 3.0 , -3.0 , 68.0 , 74.0
199 , -52.0 , 10.0 , 64.0 , 75.0
200 , 83.0 , 9.0 , 53.0 , 69.0
201 , -105.0 , -2.0 , 54.0 , 54.0
202 , -4.0 , 6.0 , 83.0 , 88.0
203 , -64.0 , 2.0 , 67.0 , 90.0
204 , -41.0 , 9.0 , 66.0 , 78.0
205 , 112.0 , 1.0 , 85.0 , 78.0
206 , -187.0 , -9.0 , 63.0 , 67.0
207 , 142.0 , 2.0 , 70.0 , 51.0
208 , -6.0 , -11.0 , 71.0 , 64.0
209 , 116.0 , 7.0 , 58.0 , 61.0
210 , 46.0 , 6.0 , 66.0 , 63.0
211 , 107.0 , 0.0 , 59.0 , 84.0
212 , 202.0 , 5.0 , 61.0 , 71.0
213 , 3.0 , 11.0 , 60.0 , 66.0
214 , 36.0 , 5.0 , 85.0 , 63.0
215 , -36.0 , 20.0 , 53.0 , 59.0
216 , -93.0 , -1.0 , 60.0 , 82.0
217 , -23.0 , -5.0 , 79.0 , 65.0
218 , -101.0 , 4.0 , 74.0 , 66.0
219 , 106.0 , -3.0 , 64.0 , 50.0
220 , -119.0 , 2.0 , 71.0 , 92.0
221 , -56.0 , 6.0 , 82.0 , 67.0
222 , 234.0 , 7.0 , 88.0 , 66.0
223 , 271.0 , 12.0 , 78.0 , 72.0
224 , -121.0 , -2.0 , 60.0 , 78.0
225 , -34.0 , 11.0 , 77.0 , 61.0
226 , 41.0 , -14.0 , 76.0 , 69.0
227 , 44.0 , 0.0 , 72.0 , 80.0
228 , 15.0 , -2.0 , 70.0 , 66.0
229 , 66.0 , -2.0 , 78.0 , 71.0
230 , -90.0 , 5.0 , 62.0 , 66.0
231 , 145.0 , 13.0 , 56.0 , 93.0
232 , 21.0 , -24.0 , 62.0 , 79.0
233 , 35.0 , -3.0 , 49.0 , 77.0
234 , 23.0 , 17.0 , 76.0 , 75.0
235 , -61.0 , 0.0 , 69.0 , 74.0
236 , 32.0 , -8.0 , 66.0 , 68.0
237 , 103.0 , -6.0 , 75.0 , 61.0
238 , -129.0 , 6.0 , 74.0 , 62.0
239 , 41.0 , 8.0 , 78.0 , 69.0
240 , 15.0 , -8.0 , 55.0 , 71.0
241 , -150.0 , 6.0 , 72.0 , 67.0
242 , 216.0 , 4.0 , 72.0 , 71.0
243 , -90.0 , -9.0 , 84.0 , 50.0
244 , 65.0 , 23.0 , 68.0 , 75.0
245 , 58.0 , 22.0 , 73.0 , 64.0
246 , -134.0 , 8.0 , 67.0 , 60.0
247 , -52.0 , 18.0 , 32.0 , 75.0
248 , 171.0 , 3.0 , 87.0 , 78.0
249 , -133.0 , -9.0 , 68.0 , 88.0
250 , 75.0 , 12.0 , 80.0 , 65.0
251 , -70.0 , 16.0 , 73.0 , 79.0
252 , 73.0 , -3.0 , 91.0 , 77.0
253 , 7.0 , 2.0 , 43.0 , 64.0
254 , 170.0 , 4.0 , 62.0 , 77.0
255 , -187.0 , -17.0 , 61.0 , 61.0
0 , -96.0 , -1.0 , 69.0 , 49.0
1 , 70.0 , 11.0 , 79.0 , 92.0
2 , 47.0 , 9.0 , 55.0 , 71.0
3 , 40.0 , 17.0 , 47.0 , 68.0
4 , -58.0 , 7.0 , 67.0 , 67.0
5 , -76.0 , 7.0 , 80.0 , 63.0
6 , 90.0 , -8.0 , 57.0 , 73.0
7 , 33.0 , 10.0 , 50.0 , 74.0
8 , 41.0 , -4.0 , 70.0 , 73.0
9 , 67.0 , 12.0 , 73.0 , 90.0
10 , -185.0 , -2.0 , 67.0 , 88.0
11 , 133.0 , 14.0 , 76.0 , 77.0
12 , 227.0 , -21.0 , 78.0 , 38.0
13 , 143.0 , 0.0 , 66.0 , 56.0
14 , -74.0 , 5.0 , 60.0 , 62.0
15 , 41.0 , -4.0 , 70.0 , 71.0
16 , -12.0 , -5.0 , 76.0 , 82.0
17 , 90.0 , 4.0 , 59.0 , 59.0
18 , 91.0 , 11.0 , 70.0 , 76.0
19 , -37.0 , 9.0 , 68.0 , 90.0
20 , 155.0 , 9.0 , 58.0 , 70.0
21 , 69.0 , -10.0 , 53.0 , 64.0
22 , 50.0 , 26.0 , 70.0 , 57.0
23 , -54.0 , 15.0 , 67.0 , 69.0
24 , 57.0 , 0.0 , 67.0 , 65.0
25 , 98.0 , -22.0 , 57.0 , 66.0
26 , 170.0 , 5.0 , 89.0 , 68.0
27 , -108.0 , 2.0 , 76.0 , 74.0
28 , -135.0 , 3.0 , 71.0 , 69.0
29 , 69.0 , 7.0 , 82.0 , 71.0
30 , 50.0 , 3.0 , 61.0 , 59.0
31 , 147.0 , 7.0 , 92.0 , 76.0
32 , -121.0 , 9.0 , 55.0 , 68.0
33 , -203.0 , 11.0 , 68.0 , 66.0
34 , 37.0 , -1.0 , 75.0 , 51.0
35 , 0.0 , 13.0 , 63.0 , 60.0
36 , -67.0 , -7.0 , 75.0 , 62.0
37 , 201.0 , 14.0 , 53.0 , 77.0
38 , 218.0 , 0.0 , 51.0 , 67.0
39 , -83.0 , -4.0 , 85.0 , 82.0
40 , -145.0 , -4.0 , 58.0 , 60.0
41 , -172.0 , 10.0 , 78.0 , 69.0
42 , 26.0 , -2.0 , 67.0 , 77.0
43 , 56.0 , -5.0 , 71.0 , 68.0
44 , -33.0 , 3.0 , 64.0 , 73.0
45 , 98.0 , 2.0 , 75.0 , 78.0
46 , 2.0 , -17.0 , 45.0 , 63.0
47 , 22.0 , 0.0 , 51.0 , 61.0
48 , 23.0 , -2.0 , 51.0 , 75.0
49 , -205.0 , 15.0 , 55.0 , 71.0
50 , 55.0 , 14.0 , 47.0 , 70.0
51 , 158.0 , 2.0 , 56.0 , 72.0
52 , -87.0 , -2.0 , 70.0 , 74.0
53 , 105.0 , 7.0 , 54.0 , 71.0
54 , 6.0 , -1.0 , 72.0 , 59.0
55 , -33.0 , 0.0 , 87.0 , 48.0
56 , -43.0 , 10.0 , 77.0 , 62.0
57 , 67.0 , 2.0 , 55.0 , 61.0
58 , 111.0 , 12.0 , 61.0 , 60.0
59 , -51.0 , 15.0 , 59.0 , 77.0
60 , -81.0 , 24.0 , 42.0 , 70.0
61 , 64.0 , 12.0 , 66.0 , 85.0
62 , -61.0 , 7.0 , 62.0 , 68.0
63 , 70.0 , 11.0 , 65.0 , 82.0
64 , -7.0 , 8.0 , 75.0 , 72.0
65 , -111.0 , 21.0 , 61.0 , 64.0
66 , -152.0 , -2.0 , 48.0 , 76.0
67 , 59.0 , 5.0 , 66.0 , 64.0
68 , -169.0 , -1.0 , 79.0 , 80.0
69 , 28.0 , 0.0 , 72.0 , 71.0
70 , 183.0 , 6.0 , 52.0 , 71.0
71 , -134.0 , -5.0 , 56.0 , 66.0
72 , -32.0 , 14.0 , 52.0 , 78.0
73 , -13.0 , 3.0 , 53.0 , 76.0
74 , -84.0 , -2.0 , 56.0 , 71.0
75 , 114.0 , -4.0 , 78.0 , 90.0
76 , 18.0 , -1.0 , 73.0 , 64.0
77 , 5.0 , 7.0 , 65.0 , 64.0
78 , 4.0 , 14.0 , 82.0 , 68.0
79 , -39.0 , 3.0 , 59.0 , 64.0
80 , -96.0 , 0.0 , 59.0 , 71.0
81 , 66.0 , -14.0 , 49.0 , 87.0
82 , -56.0 , -4.0 , 71.0 , 74.0
83 , -28.0 , 15.0 , 74.0 , 85.0
84 , -85.0 , 0.0 , 72.0 , 69.0
85 , -43.0 , 0.0 , 82.0 , 77.0
86 , 256.0 , 13.0 , 76.0 , 62.0
87 , 312.0 , 3.0 , 69.0 , 76.0
88 , -23.0 , -2.0 , 66.0 , 67.0
89 , 22.0 , -1.0 , 59.0 , 74.0
90 , -31.0 , -8.0 , 68.0 , 66.0
91 , 155.0 , 21.0 , 71.0 , 73.0
92 , -11.0 , 6.0 , 81.0 , 77.0
93 , -29.0 , 19.0 , 62.0 , 64.0
94 , -153.0 , 7.0 , 67.0 , 75.0
95 , -185.0 , 4.0 , 69.0 , 77.0
96 , 6.0 , -10.0 , 71.0 , 74.0
97 , -53.0 , -1.0 , 73.0 , 77.0
98 , 102.0 , 4.0 , 72.0 , 60.0
99 , -191.0 , 3.0 , 50.0 , 85.0
100 , 141.0 , 22.0 , 66.0 , 77.0
101 , -147.0 , 3.0 , 60.0 , 56.0
102 , 133.0 , 11.0 , 69.0 , 58.0
103 , 18.0 , 11.0 , 56.0 , 64.0
104 , -70.0 , 3.0 , 83.0 , 65.0
105 , 67.0 , 17.0 , 53.0 , 106.0
106 , 105.0 , 12.0 , 61.0 , 67.0
107 , 53.0 , -1.0 , 82.0 , 86.0
108 , 16.0 , 0.0 , 61.0 , 77.0
109 , -123.0 , 12.0 , 76.0 , 62.0
110 , 77.0 , 14.0 , 72.0 , 64.0
111 , -21.0 , 8.0 , 78.0 , 76.0
112 , -172.0 , 5.0 , 68.0 , 79.0
113 , 202.0 , 15.0 , 76.0 , 70.0
114 , -39.0 , 32.0 , 62.0 , 35.0
115 , 64.0 , -9.0 , 69.0 , 62.0
116 , 24.0 , 3.0 , 67.0 , 59.0
117 , 26.0 , 3.0 , 74.0 , 61.0
118 , -176.0 , -13.0 , 69.0 , 67.0
119 , 180.0 , 4.0 , 41.0 , 75.0
120 , 132.0 , -2.0 , 63.0 , 90.0
121 , -33.0 , 9.0 , 67.0 , 82.0
122 , 124.0 , 11.0 , 67.0 , 62.0
123 , 91.0 , 28.0 , 91.0 , 66.0
124 , 92.0 , 6.0 , 65.0 , 81.0
125 , -124.0 , 15.0 , 72.0 , 66.0
126 , -23.0 , -1.0 , 73.0 , 84.0
127 , -75.0 , 5.0 , 54.0 , 68.0
128 , -38.0 , 11.0 , 83.0 , 86.0
129 , -73.0 , 13.0 , 68.0 , 92.0
130 , -51.0 , -3.0 , 60.0 , 85.0
131 , -44.0 , -2.0 , 65.0 , 77.0
132 , -56.0 , -21.0 , 78.0 , 60.0
133 , 106.0 , -1.0 , 65.0 , 50.0
134 , 70.0 , 11.0 , 56.0 , 72.0
135 , -239.0 , 21.0 , 60.0 , 90.0
136 , 35.0 , 15.0 , 63.0 , 65.0
137 , 3.0 , 3.0 , 45.0 , 70.0
138 , 44.0 , 5.0 , 53.0 , 71.0
139 , 13.0 , -6.0 , 69.0 , 81.0
140 , 108.0 , -7.0 , 75.0 , 74.0
141 , 31.0 , -13.0 , 62.0 , 57.0
142 , 191.0 , 9.0 , 58.0 , 74.0
143 , 223.0 , 0.0 , 67.0 , 71.0
144 , 73.0 , -6.0 , 72.0 , 58.0
145 , 24.0 , 2.0 , 54.0 , 63.0
146 , -138.0 , -17.0 , 63.0 , 86.0
147 , -226.0 , 3.0 , 48.0 , 70.0
148 , 175.0 , 19.0 , 76.0 , 67.0
149 , 20.0 , 24.0 , 79.0 , 41.0
150 , 115.0 , -7.0 , 74.0 , 63.0
151 , 119.0 , -8.0 , 62.0 , 84.0
152 , 258.0 , -13.0 , 56.0 , 43.0
153 , -47.0 , -12.0 , 76.0 , 75.0
154 , -96.0 , -20.0 , 79.0 , 74.0
155 , -166.0 , 9.0 , 79.0 , 67.0
156 , 27.0 , -5.0 , 69.0 , 76.0
157 , 110.0 , 32.0 , 60.0 , 59.0
158 , -23.0 , -14.0 , 58.0 , 87.0
159 , -30.0 , 23.0 , 63.0 , 56.0
160 , -59.0 , 0.0 , 62.0 , 82.0
161 , -10.0 , 20.0 , 55.0 , 78.0
162 , -73.0 , -7.0 , 63.0 , 58.0
163 , 65.0 , -7.0 , 74.0 , 76.0
164 , -86.0 , 7.0 , 61.0 , 90.0
165 , 22.0 , 12.0 , 69.0 , 89.0
166 , -82.0 , 2.0 , 53.0 , 74.0
167 , -129.0 , 9.0 , 49.0 , 88.0
168 , -96.0 , 0.0 , 65.0 , 68.0
169 , 201.0 , 8.0 , 65.0 , 63.0
170 , 106.0 , 20.0 , 58.0 , 70.0
171 , -44.0 , 3.0 , 65.0 , 75.0
172 , -154.0 , 14.0 , 71.0 , 53.0
173 , -108.0 , 5.0 , 68.0 , 80.0
174 , -2.0 , -4.0 , 67.0 , 67.0
175 , -45.0 , 9.0 , 50.0 , 85.0
176 , -1.0 , -2.0 , 69.0 , 78.0
177 , -166.0 , 6.0 , 68.0 , 67.0
178 , -4.0 , 22.0 , 47.0 , 68.0
179 , 132.0 , -16.0 , 53.0 , 69.0
180 , -101.0 , 2.0 , 66.0 , 73.0
181 , -66.0 , 0.0 , 59.0 , 69.0
182 , 18.0 , -3.0 , 64.0 , 64.0
183 , 142.0 , 4.0 , 59.0 , 62.0
184 , -132.0 , 18.0 , 39.0 , 80.0
185 , -74.0 , 7.0 , 61.0 , 54.0
186 , -118.0 , 6.0 , 69.0 , 80.0
187 , 141.0 , 19.0 , 53.0 , 66.0
188 , -1.0 , 2.0 , 62.0 , 77.0
189 , 34.0 , 9.0 , 67.0 , 99.0
190 , 85.0 , -1.0 , 61.0 , 67.0
191 , 243.0 , 8.0 , 45.0 , 76.0
192 , 113.0 , 0.0 , 63.0 , 56.0
193 , -107.0 , 12.0 , 68.0 , 63.0
194 , 109.0 , -1.0 , 64.0 , 85.0
195 , -39.0 , 4.0 , 94.0 , 70.0
196 , -43.0 , 1.0 , 69.0 , 59.0
197 , 288.0 , 0.0 , 77.0 , 86.0
198 , 183.0 , 2.0 , 79.0 , 80.0
199 , -52.0 , 11.0 , 59.0 , 79.0
200 , -138.0 , 1.0 , 79.0 , 67.0
201 , -162.0 , -17.0 , 64.0 , 86.0
202 , -132.0 , -1.0 , 61.0 , 50.0
203 , 41.0 , 12.0 , 100.0 , 61.0
204 , -94.0 , -1.0 , 72.0 , 65.0
205 , -154.0 , -8.0 , 62.0 , 51.0
206 , -161.0 , 1.0 , 78.0 , 84.0
207 , 52.0 , 11.0 , 87.0 , 67.0
208 , 121.0 , 6.0 , 82.0 , 73.0
209 , 14.0 , 30.0 , 72.0 , 77.0
210 , 49.0 , 4.0 , 70.0 , 89.0
211 , 84.0 , 0.0 , 56.0 , 58.0
212 , -149.0 , 0.0 , 60.0 , 79.0
213 , 78.0 , 0.0 , 77.0 , 87.0
214 , 76.0 , 10.0 , 55.0 , 77.0
215 , 6.0 , 2.0 , 65.0 , 52.0
216 , 304.0 , 5.0 , 76.0 , 85.0
217 , 140.0 , -3.0 , 53.0 , 91.0
218 , 209.0 , 4.0 , 58.0 , 65.0
219 , 7.0 , -12.0 , 52.0 , 82.0
220 , 142.0 , 1.0 , 69.0 , 88.0
221 , -122.0 , 17.0 , 69.0 , 43.0
222 , 87.0 , 0.0 , 37.0 , 82.0
223 , -147.0 , 6.0 , 82.0 , 79.0
224 , -72.0 , 24.0 , 57.0 , 47.0
225 , -55.0 , 14.0 , 79.0 , 76.0
226 , -40.0 , -1.0 , 63.0 , 69.0
227 , -50.0 , 15.0 , 69.0 , 109.0
228 , -88.0 , 7.0 , 57.0 , 66.0
229 , 121.0 , 0.0 , 68.0 , 81.0
230 , -42.0 , -1.0 , 82.0 , 71.0
231 , -82.0 , 23.0 , 69.0 , 74.0
